Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1992,MAY/JUNE,CONNECTICUT,ATLANTIC COD,39,100,0
FINAL,1992,MAY/JUNE,MAINE,ATLANTIC COD,6451,97.8,0
FINAL,1992,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,177364,35.7,0
FINAL,1992,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,19594,39.9,0
FINAL,1992,MAY/JUNE,NEW JERSEY,ATLANTIC COD,519,85.2,0
FINAL,1992,MAY/JUNE,NEW YORK,ATLANTIC COD,293418,53,0
FINAL,1992,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,95351,62.7,0
FINAL,1992,JULY/AUGUST,MAINE,ATLANTIC COD,13032,71.4,0
FINAL,1992,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,65029,82.3,0
FINAL,1992,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,17233,64.8,0
FINAL,1992,JULY/AUGUST,NEW YORK,ATLANTIC COD,12377,79.1,0
FINAL,1992,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,16670,59.8,0
FINAL,1992,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,3886,89,0
FINAL,1992,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,54399,32.3,0
FINAL,1992,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,81272,61.1,0
FINAL,1992,SEPTEMBER/OCTOBER,NEW YORK,ATLANTIC COD,41775,98,0
FINAL,1992,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,358,94.4,0
FINAL,1992,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,49882,51.7,0
FINAL,1992,NOVEMBER/DECEMBER,NEW YORK,ATLANTIC COD,95212,70.1,0
FINAL,1992,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,63684,81.4,0
FINAL,1992,NOVEMBER/DECEMBER,VIRGINIA,ATLANTIC COD,0,.,0
FINAL,1993,MARCH/APRIL,CONNECTICUT,ATLANTIC COD,445,101.6,0
FINAL,1993,MARCH/APRIL,DELAWARE,ATLANTIC COD,184,99.4,0
FINAL,1993,MARCH/APRIL,MAINE,ATLANTIC COD,70509,.,0
FINAL,1993,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,865570,69,0
FINAL,1993,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,32105,93.7,0
FINAL,1993,MARCH/APRIL,NEW YORK,ATLANTIC COD,990323,28,0
FINAL,1993,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,115831,72.5,0
FINAL,1993,MARCH/APRIL,VIRGINIA,ATLANTIC COD,887,100.6,0
FINAL,1993,MAY/JUNE,MAINE,ATLANTIC COD,30944,80.8,0
FINAL,1993,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,600157,37.6,0
FINAL,1993,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,94873,44.2,0
FINAL,1993,MAY/JUNE,NEW JERSEY,ATLANTIC COD,8595,102,0
FINAL,1993,MAY/JUNE,NEW YORK,ATLANTIC COD,323659,43.9,0
FINAL,1993,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,147008,88.8,0
FINAL,1993,JULY/AUGUST,MAINE,ATLANTIC COD,149588,64.3,0
FINAL,1993,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,25692,35,0
FINAL,1993,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,5025,94.9,0
FINAL,1993,JULY/AUGUST,NEW JERSEY,ATLANTIC COD,0,.,0
FINAL,1993,JULY/AUGUST,NEW YORK,ATLANTIC COD,153843,77.4,0
FINAL,1993,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,21405,52.9,0
FINAL,1993,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,56772,97.5,0
FINAL,1993,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,187946,33.4,0
FINAL,1993,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,65664,53.9,0
FINAL,1993,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,13057,54,0
FINAL,1993,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,270997,29.2,0
FINAL,1993,NOVEMBER/DECEMBER,NEW JERSEY,ATLANTIC COD,2176,98.4,0
FINAL,1993,NOVEMBER/DECEMBER,NEW YORK,ATLANTIC COD,77394,60.4,0
FINAL,1994,MARCH/APRIL,DELAWARE,ATLANTIC COD,49,100.2,0
FINAL,1994,MARCH/APRIL,MAINE,ATLANTIC COD,11510,108.2,0
FINAL,1994,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,193796,50.5,0
FINAL,1994,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,1346,103,0
FINAL,1994,MARCH/APRIL,NEW YORK,ATLANTIC COD,126872,70,0
FINAL,1994,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,117921,88.5,0
FINAL,1994,MAY/JUNE,MAINE,ATLANTIC COD,86378,55.6,0
FINAL,1994,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,147801,27.8,0
FINAL,1994,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,108403,61.2,0
FINAL,1994,MAY/JUNE,NEW JERSEY,ATLANTIC COD,41,114.1,0
FINAL,1994,MAY/JUNE,NEW YORK,ATLANTIC COD,171457,64.4,0
FINAL,1994,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,79343,103.3,0
FINAL,1994,JULY/AUGUST,MAINE,ATLANTIC COD,16935,69.4,0
FINAL,1994,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,183488,31.1,0
FINAL,1994,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,65087,50.6,0
FINAL,1994,JULY/AUGUST,NEW YORK,ATLANTIC COD,146413,88.4,0
FINAL,1994,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,21938,74.7,0
FINAL,1994,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,197452,40.5,0
FINAL,1994,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,17922,37.4,0
FINAL,1994,SEPTEMBER/OCTOBER,NEW YORK,ATLANTIC COD,685,98.9,0
FINAL,1994,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,17901,57.9,0
FINAL,1994,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,486581,24.4,0
FINAL,1994,NOVEMBER/DECEMBER,NEW JERSEY,ATLANTIC COD,134,100.7,0
FINAL,1994,NOVEMBER/DECEMBER,NEW YORK,ATLANTIC COD,11180,83.6,0
FINAL,1994,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,7165,91.2,0
FINAL,1995,MARCH/APRIL,CONNECTICUT,ATLANTIC COD,131,100,0
FINAL,1995,MARCH/APRIL,MAINE,ATLANTIC COD,12534,100,0
FINAL,1995,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,481772,32.3,0
FINAL,1995,MARCH/APRIL,NEW HAMPSHIRE,ATLANTIC COD,4396,78.5,0
FINAL,1995,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,0,.,0
FINAL,1995,MARCH/APRIL,NEW YORK,ATLANTIC COD,263129,38.5,0
FINAL,1995,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,40951,47.5,0
FINAL,1995,MAY/JUNE,MAINE,ATLANTIC COD,141950,74.3,0
FINAL,1995,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,279224,28.7,0
FINAL,1995,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,32526,37.5,0
FINAL,1995,MAY/JUNE,NEW YORK,ATLANTIC COD,558151,83,0
FINAL,1995,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,35143,53.1,0
FINAL,1995,JULY/AUGUST,MAINE,ATLANTIC COD,50393,74.7,0
FINAL,1995,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,6183,48.3,0
FINAL,1995,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,5295,38.7,0
FINAL,1995,JULY/AUGUST,NEW YORK,ATLANTIC COD,333627,54.9,0
FINAL,1995,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,51633,49.6,0
FINAL,1995,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,483877,69.8,0
FINAL,1995,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,54583,49.7,0
FINAL,1995,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,23514,32.6,0
FINAL,1995,SEPTEMBER/OCTOBER,NEW YORK,ATLANTIC COD,163829,92.6,0
FINAL,1995,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,91890,62.6,0
FINAL,1995,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,229812,57.4,0
FINAL,1995,NOVEMBER/DECEMBER,NEW YORK,ATLANTIC COD,6675,43.9,0
FINAL,1995,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,11126,84.2,0
FINAL,1996,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,120662,51.9,0
FINAL,1996,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,7383,77.5,0
FINAL,1996,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,4964,66.4,0
FINAL,1996,MARCH/APRIL,VIRGINIA,ATLANTIC COD,45,99.1,0
FINAL,1996,MAY/JUNE,MAINE,ATLANTIC COD,29013,88.4,0
FINAL,1996,MAY/JUNE,MARYLAND,ATLANTIC COD,585,78.1,0
FINAL,1996,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,339266,39.6,0
FINAL,1996,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,101450,45.1,0
FINAL,1996,MAY/JUNE,NEW JERSEY,ATLANTIC COD,611,100.6,0
FINAL,1996,MAY/JUNE,NEW YORK,ATLANTIC COD,121421,93.7,0
FINAL,1996,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,119130,62.6,0
FINAL,1996,JULY/AUGUST,MAINE,ATLANTIC COD,47624,48.6,0
FINAL,1996,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,133813,44.8,0
FINAL,1996,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,34979,38.8,0
FINAL,1996,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,2380,86.8,0
FINAL,1996,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,29252,128.6,0
FINAL,1996,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,88604,46.7,0
FINAL,1996,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,18830,64.2,0
FINAL,1996,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,10757,90.4,0
FINAL,1996,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,143946,67.5,0
FINAL,1996,NOVEMBER/DECEMBER,NEW YORK,ATLANTIC COD,367,87.5,0
FINAL,1996,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,24760,65.2,0
FINAL,1997,MARCH/APRIL,DELAWARE,ATLANTIC COD,34,100,0
FINAL,1997,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,1605918,79.1,0
FINAL,1997,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,0,.,0
FINAL,1997,MARCH/APRIL,NEW YORK,ATLANTIC COD,58713,22.6,0
FINAL,1997,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,26927,78.2,0
FINAL,1997,MAY/JUNE,MAINE,ATLANTIC COD,97927,69.3,0
FINAL,1997,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,283266,89.5,0
FINAL,1997,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,86724,44.7,0
FINAL,1997,MAY/JUNE,NEW JERSEY,ATLANTIC COD,388,99.9,0
FINAL,1997,MAY/JUNE,NEW YORK,ATLANTIC COD,119915,93.7,0
FINAL,1997,JULY/AUGUST,MAINE,ATLANTIC COD,21784,84.8,0
FINAL,1997,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,29884,49.5,0
FINAL,1997,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,37543,44.9,0
FINAL,1997,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,3834,65.8,0
FINAL,1997,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,46442,52,0
FINAL,1997,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,8841,52.9,0
FINAL,1997,SEPTEMBER/OCTOBER,NEW JERSEY,ATLANTIC COD,1168,101.1,0
FINAL,1997,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,18957,87.3,0
FINAL,1997,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,114694,46.5,0
FINAL,1997,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,20499,74.1,0
FINAL,1998,MARCH/APRIL,CONNECTICUT,ATLANTIC COD,3563,100,0
FINAL,1998,MARCH/APRIL,DELAWARE,ATLANTIC COD,0,.,0
FINAL,1998,MARCH/APRIL,MARYLAND,ATLANTIC COD,228,103.6,0
FINAL,1998,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,300421,81.4,0
FINAL,1998,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,2423,73.3,0
FINAL,1998,MARCH/APRIL,NEW YORK,ATLANTIC COD,11815,88.9,0
FINAL,1998,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,25758,75.9,0
FINAL,1998,MAY/JUNE,MAINE,ATLANTIC COD,0,.,0
FINAL,1998,MAY/JUNE,MARYLAND,ATLANTIC COD,0,.,0
FINAL,1998,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,109952,38.5,0
FINAL,1998,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,34350,38.1,0
FINAL,1998,MAY/JUNE,NEW JERSEY,ATLANTIC COD,401,99.4,0
FINAL,1998,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,113808,77.8,0
FINAL,1998,JULY/AUGUST,MAINE,ATLANTIC COD,5293,84.5,0
FINAL,1998,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,158448,33.9,0
FINAL,1998,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,11604,36.1,0
FINAL,1998,JULY/AUGUST,NEW YORK,ATLANTIC COD,23648,101,0
FINAL,1998,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,35821,49.9,0
FINAL,1998,SEPTEMBER/OCTOBER,CONNECTICUT,ATLANTIC COD,0,.,0
FINAL,1998,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,0,.,0
FINAL,1998,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,53943,61.4,0
FINAL,1998,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,2582,45.2,0
FINAL,1998,NOVEMBER/DECEMBER,CONNECTICUT,ATLANTIC COD,1330,100,0
FINAL,1998,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,217152,31.1,0
FINAL,1998,NOVEMBER/DECEMBER,NEW JERSEY,ATLANTIC COD,5041,98.6,0
FINAL,1998,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,26417,66.3,0
FINAL,1999,MARCH/APRIL,CONNECTICUT,ATLANTIC COD,3462,100,0
FINAL,1999,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,688117,79.1,0
FINAL,1999,MARCH/APRIL,RHODE ISLAND,ATLANTIC COD,34343,106.8,0
FINAL,1999,MAY/JUNE,MAINE,ATLANTIC COD,21033,65.2,0
FINAL,1999,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,70366,41.6,0
FINAL,1999,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,109874,33.3,0
FINAL,1999,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,38792,66.2,0
FINAL,1999,JULY/AUGUST,MAINE,ATLANTIC COD,23149,63.8,0
FINAL,1999,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,172943,53.9,0
FINAL,1999,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,15031,43.1,0
FINAL,1999,JULY/AUGUST,NEW JERSEY,ATLANTIC COD,71,100,0
FINAL,1999,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,3239,64.3,0
FINAL,1999,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,18170,107.2,0
FINAL,1999,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,206128,63.3,0
FINAL,1999,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,30254,42.5,0
FINAL,1999,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,76855,95.6,0
FINAL,1999,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,101994,54.4,0
FINAL,1999,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,570,73.1,0
FINAL,2000,MARCH/APRIL,DELAWARE,ATLANTIC COD,4,101.3,0
FINAL,2000,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,337646,61.2,0
FINAL,2000,MARCH/APRIL,NEW YORK,ATLANTIC COD,6843,32.1,0
FINAL,2000,MAY/JUNE,MAINE,ATLANTIC COD,21625,59.8,0
FINAL,2000,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,526233,39,0
FINAL,2000,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,181559,30.7,0
FINAL,2000,MAY/JUNE,NEW YORK,ATLANTIC COD,267063,69.7,0
FINAL,2000,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,7115,65.5,0
FINAL,2000,JULY/AUGUST,MAINE,ATLANTIC COD,30589,75.3,0
FINAL,2000,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,183241,38.4,0
FINAL,2000,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,53301,32.3,0
FINAL,2000,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,58999,52.1,0
FINAL,2000,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,151989,80.1,0
FINAL,2000,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,166800,30.6,0
FINAL,2000,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,29515,36.9,0
FINAL,2000,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,4163,66.7,0
FINAL,2000,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,399130,64.8,0
FINAL,2000,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,694,101.8,0
FINAL,2001,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,264458,57.2,0
FINAL,2001,MARCH/APRIL,NEW JERSEY,ATLANTIC COD,0,.,9827
FINAL,2001,MARCH/APRIL,NEW YORK,ATLANTIC COD,0,.,8645
FINAL,2001,MAY/JUNE,MAINE,ATLANTIC COD,68426,58.8,0
FINAL,2001,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,461845,28.7,0
FINAL,2001,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,144190,26.7,0
FINAL,2001,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,4968,82.2,0
FINAL,2001,JULY/AUGUST,MAINE,ATLANTIC COD,126547,51.8,0
FINAL,2001,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,461995,28.8,0
FINAL,2001,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,149257,31.7,0
FINAL,2001,JULY/AUGUST,NEW YORK,ATLANTIC COD,0,.,41650
FINAL,2001,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,387,52.5,0
FINAL,2001,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,86899,60,0
FINAL,2001,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,241034,33.8,0
FINAL,2001,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,130698,32.7,0
FINAL,2001,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,843,73.5,0
FINAL,2001,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,836266,24.8,0
FINAL,2001,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,1579,75.1,0
FINAL,2002,MARCH/APRIL,CONNECTICUT,ATLANTIC COD,1233,100,0
FINAL,2002,MARCH/APRIL,MASSACHUSETTS,ATLANTIC COD,264391,31.8,0
FINAL,2002,MAY/JUNE,MAINE,ATLANTIC COD,15932,58.5,0
FINAL,2002,MAY/JUNE,MASSACHUSETTS,ATLANTIC COD,164657,28.1,0
FINAL,2002,MAY/JUNE,NEW HAMPSHIRE,ATLANTIC COD,98669,29.3,0
FINAL,2002,MAY/JUNE,RHODE ISLAND,ATLANTIC COD,804,72.4,0
FINAL,2002,JULY/AUGUST,MAINE,ATLANTIC COD,25403,50.2,0
FINAL,2002,JULY/AUGUST,MASSACHUSETTS,ATLANTIC COD,513288,34.7,0
FINAL,2002,JULY/AUGUST,NEW HAMPSHIRE,ATLANTIC COD,48092,36.9,0
FINAL,2002,JULY/AUGUST,RHODE ISLAND,ATLANTIC COD,5075,92.1,0
FINAL,2002,SEPTEMBER/OCTOBER,MAINE,ATLANTIC COD,7988,92.7,0
FINAL,2002,SEPTEMBER/OCTOBER,MASSACHUSETTS,ATLANTIC COD,236807,37.4,0
FINAL,2002,SEPTEMBER/OCTOBER,NEW HAMPSHIRE,ATLANTIC COD,41003,42.7,0
FINAL,2002,SEPTEMBER/OCTOBER,RHODE ISLAND,ATLANTIC COD,6,100.6,0
FINAL,2002,NOVEMBER/DECEMBER,MASSACHUSETTS,ATLANTIC COD,813812,29.4,0
FINAL,2002,NOVEMBER/DECEMBER,RHODE ISLAND,ATLANTIC COD,97,102.1,0
