Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1991,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,12323,31.3,0
FINAL,1991,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,59442,26.7,0
FINAL,1991,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,2219,100.6,0
FINAL,1991,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,69197,57.1,0
FINAL,1991,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,17259,56.7,0
FINAL,1991,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,34880,29.7,0
FINAL,1991,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,26932,56.1,0
FINAL,1991,JULY/AUGUST,VIRGINIA,SOUTHERN FLOUNDER,2588,98.5,0
FINAL,1991,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,82198,66.7,0
FINAL,1991,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,25836,22.3,0
FINAL,1991,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,112506,38,0
FINAL,1991,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,77372,35,0
FINAL,1991,SEPTEMBER/OCTOBER,VIRGINIA,SOUTHERN FLOUNDER,3601,93.4,0
FINAL,1991,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,175891,47.3,0
FINAL,1991,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,6019,37.6,0
FINAL,1991,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,12992,29.7,0
FINAL,1991,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,6126,71.6,0
FINAL,1992,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,0,.,36552
FINAL,1992,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,111999,43.4,0
FINAL,1992,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,3159,42.4,0
FINAL,1992,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,1405,70.8,0
FINAL,1992,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,4095,91.4,0
FINAL,1992,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,310659,29.9,0
FINAL,1992,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,11300,48.3,0
FINAL,1992,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,35369,48.9,0
FINAL,1992,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,29059,49.6,0
FINAL,1992,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,234123,38.6,0
FINAL,1992,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,70009,83.6,0
FINAL,1992,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,30329,42.1,0
FINAL,1992,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,46241,42.4,0
FINAL,1992,JULY/AUGUST,VIRGINIA,SOUTHERN FLOUNDER,4270,80.5,0
FINAL,1992,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,60380,41.5,0
FINAL,1992,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,5118,42.6,0
FINAL,1992,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,31065,35.9,0
FINAL,1992,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,5393,60.6,0
FINAL,1992,SEPTEMBER/OCTOBER,VIRGINIA,SOUTHERN FLOUNDER,95,100.5,0
FINAL,1992,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,115526,67.9,0
FINAL,1992,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,7293,37.2,0
FINAL,1992,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,1496,56.1,0
FINAL,1992,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,9413,41.3,0
FINAL,1992,NOVEMBER/DECEMBER,VIRGINIA,SOUTHERN FLOUNDER,15140,91.7,0
FINAL,1993,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,88689,69.3,0
FINAL,1993,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,36363,32,0
FINAL,1993,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,493,85,0
FINAL,1993,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,5748,95.8,0
FINAL,1993,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,100722,33.9,0
FINAL,1993,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,7685,80.2,0
FINAL,1993,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,13279,42.2,0
FINAL,1993,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,18986,51.1,0
FINAL,1993,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,223698,25.5,0
FINAL,1993,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,30124,55.7,0
FINAL,1993,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,15788,33.4,0
FINAL,1993,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,17080,33.6,0
FINAL,1993,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,93485,27,0
FINAL,1993,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,13665,57.6,0
FINAL,1993,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,16718,39.2,0
FINAL,1993,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,31238,31.1,0
FINAL,1993,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,247516,36.5,0
FINAL,1993,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,2478,78.1,0
FINAL,1993,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,12212,68.2,0
FINAL,1993,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,10260,69.1,0
FINAL,1993,NOVEMBER/DECEMBER,VIRGINIA,SOUTHERN FLOUNDER,918,97.3,0
FINAL,1994,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,57715,41.1,0
FINAL,1994,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,113241,27.1,0
FINAL,1994,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,8717,61.6,0
FINAL,1994,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,557,102,0
FINAL,1994,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,2393,70,0
FINAL,1994,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,265035,33.9,0
FINAL,1994,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,26685,73.7,0
FINAL,1994,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,25130,39.4,0
FINAL,1994,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,82404,31,0
FINAL,1994,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,159093,22,0
FINAL,1994,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,32223,33.5,0
FINAL,1994,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,71106,34.7,0
FINAL,1994,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,44098,38.5,0
FINAL,1994,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,193366,35.5,0
FINAL,1994,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,4251,33.2,0
FINAL,1994,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,46808,30,0
FINAL,1994,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,13863,40.8,0
FINAL,1994,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,360967,36.5,0
FINAL,1994,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,3796,75,0
FINAL,1994,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,3306,46.5,0
FINAL,1994,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,4372,90.8,0
FINAL,1995,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,62276,56.1,0
FINAL,1995,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,46665,31.3,0
FINAL,1995,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,5941,100,0
FINAL,1995,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,1408,103.3,0
FINAL,1995,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,3827,55.6,0
FINAL,1995,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,196597,43.6,0
FINAL,1995,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,17923,51,0
FINAL,1995,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,34145,29.9,0
FINAL,1995,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,155472,54.6,0
FINAL,1995,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,119774,28.3,0
FINAL,1995,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,13685,34.7,0
FINAL,1995,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,37827,42.7,0
FINAL,1995,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,34794,44.5,0
FINAL,1995,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,68009,32.7,0
FINAL,1995,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,3890,61.8,0
FINAL,1995,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,31562,32.3,0
FINAL,1995,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,21665,34.2,0
FINAL,1995,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,206489,55.3,0
FINAL,1995,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,2955,46.7,0
FINAL,1995,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,18301,50.9,0
FINAL,1995,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,15005,68.9,0
FINAL,1996,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,697,99.6,0
FINAL,1996,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,24309,46.1,0
FINAL,1996,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,1765,62.4,0
FINAL,1996,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,5158,103.1,0
FINAL,1996,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,28178,74.3,0
FINAL,1996,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,52998,59.1,0
FINAL,1996,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,13675,44.9,0
FINAL,1996,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,23804,26.9,0
FINAL,1996,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,47625,49.6,0
FINAL,1996,MAY/JUNE,VIRGINIA,SOUTHERN FLOUNDER,435,101.2,0
FINAL,1996,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,123904,40,0
FINAL,1996,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,16683,33.6,0
FINAL,1996,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,84177,35.4,0
FINAL,1996,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,36104,48.9,0
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,16081,41,0
FINAL,1996,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,4785,40.6,0
FINAL,1996,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,30615,36.2,0
FINAL,1996,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,23474,83.2,0
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,75653,48.1,0
FINAL,1996,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,4730,47.2,0
FINAL,1996,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,10118,72.7,0
FINAL,1996,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,39819,97.9,0
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,1166,97.7,0
FINAL,1997,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,19587,39,0
FINAL,1997,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,7133,99.6,0
FINAL,1997,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,2188,75.9,0
FINAL,1997,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,33156,41.7,0
FINAL,1997,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,86257,38.7,0
FINAL,1997,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,7161,50.1,0
FINAL,1997,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,33846,50.3,0
FINAL,1997,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,26510,38.3,0
FINAL,1997,MAY/JUNE,VIRGINIA,SOUTHERN FLOUNDER,17049,97.3,0
FINAL,1997,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,11662,47.2,0
FINAL,1997,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,2744,43.7,0
FINAL,1997,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,96715,22.1,0
FINAL,1997,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,30923,29.5,0
FINAL,1997,JULY/AUGUST,VIRGINIA,SOUTHERN FLOUNDER,0,.,0
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,84833,34,0
FINAL,1997,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,6234,54,0
FINAL,1997,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,97034,23.4,0
FINAL,1997,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,37482,28.3,0
FINAL,1997,SEPTEMBER/OCTOBER,VIRGINIA,SOUTHERN FLOUNDER,3628,100.6,0
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,343926,40.3,0
FINAL,1997,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,767,105.2,0
FINAL,1997,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,24378,41.5,0
FINAL,1997,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,12142,34,0
FINAL,1997,NOVEMBER/DECEMBER,VIRGINIA,SOUTHERN FLOUNDER,0,.,0
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,23797,66.4,0
FINAL,1998,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,150027,33.3,0
FINAL,1998,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,197,100.3,0
FINAL,1998,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,2411,56.7,0
FINAL,1998,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,18168,35,0
FINAL,1998,MARCH/APRIL,VIRGINIA,SOUTHERN FLOUNDER,3605,105.1,0
FINAL,1998,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,48345,48.5,0
FINAL,1998,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,5898,50.8,0
FINAL,1998,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,11288,35.2,0
FINAL,1998,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,30673,31.3,0
FINAL,1998,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,42385,35,0
FINAL,1998,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,5667,46.5,0
FINAL,1998,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,30015,33.2,0
FINAL,1998,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,12178,50.2,0
FINAL,1998,JULY/AUGUST,VIRGINIA,SOUTHERN FLOUNDER,10395,59.4,0
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,60206,29.9,0
FINAL,1998,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,170,77,0
FINAL,1998,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,40956,35.2,0
FINAL,1998,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,7536,29.8,0
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,243963,27.8,0
FINAL,1998,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,8576,59.1,0
FINAL,1998,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,5411,63.4,0
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,79693,36.2,0
FINAL,1999,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,69008,28.7,0
FINAL,1999,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,775,101.9,0
FINAL,1999,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,4286,68.3,0
FINAL,1999,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,180931,40,0
FINAL,1999,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,11247,70.4,0
FINAL,1999,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,24961,35.8,0
FINAL,1999,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,44731,37.5,0
FINAL,1999,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,70152,27.1,0
FINAL,1999,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,9184,56.1,0
FINAL,1999,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,26729,61,0
FINAL,1999,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,23079,47.3,0
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,141558,32.3,0
FINAL,1999,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,3419,55.2,0
FINAL,1999,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,27720,69,0
FINAL,1999,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,9460,60,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,309128,56.9,0
FINAL,1999,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,2504,75.7,0
FINAL,1999,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,3717,63,0
FINAL,1999,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,7388,56.6,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,33141,51.9,0
FINAL,2000,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,69597,22.8,0
FINAL,2000,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,828,67.3,0
FINAL,2000,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,2185,74.1,0
FINAL,2000,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,15293,52.1,0
FINAL,2000,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,82087,30.2,0
FINAL,2000,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,5439,45.8,0
FINAL,2000,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,67382,81.8,0
FINAL,2000,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,147035,25.2,0
FINAL,2000,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,134802,46.9,0
FINAL,2000,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,12192,37,0
FINAL,2000,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,76893,28.2,0
FINAL,2000,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,25590,35.9,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,82370,29.1,0
FINAL,2000,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,15781,32.4,0
FINAL,2000,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,116411,25.9,0
FINAL,2000,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,6941,61.1,0
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,339827,45.5,0
FINAL,2000,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,1705,81.3,0
FINAL,2000,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,12487,54.2,0
FINAL,2000,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,967,69.2,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,76927,41.5,0
FINAL,2001,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,58824,45.4,0
FINAL,2001,MARCH/APRIL,GEORGIA,SOUTHERN FLOUNDER,0,.,0
FINAL,2001,MARCH/APRIL,NORTH CAROLINA,SOUTHERN FLOUNDER,4159,60.5,0
FINAL,2001,MARCH/APRIL,SOUTH CAROLINA,SOUTHERN FLOUNDER,3540,40.1,0
FINAL,2001,MAY/JUNE,FLORIDA,SOUTHERN FLOUNDER,100131,35.3,0
FINAL,2001,MAY/JUNE,GEORGIA,SOUTHERN FLOUNDER,18113,58.4,0
FINAL,2001,MAY/JUNE,NORTH CAROLINA,SOUTHERN FLOUNDER,81776,25.9,0
FINAL,2001,MAY/JUNE,SOUTH CAROLINA,SOUTHERN FLOUNDER,22760,46.9,0
FINAL,2001,JULY/AUGUST,FLORIDA,SOUTHERN FLOUNDER,59282,27.7,0
FINAL,2001,JULY/AUGUST,GEORGIA,SOUTHERN FLOUNDER,26423,31.6,0
FINAL,2001,JULY/AUGUST,NORTH CAROLINA,SOUTHERN FLOUNDER,77993,25.8,0
FINAL,2001,JULY/AUGUST,SOUTH CAROLINA,SOUTHERN FLOUNDER,33494,46.7,0
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,SOUTHERN FLOUNDER,58296,47.8,0
FINAL,2001,SEPTEMBER/OCTOBER,GEORGIA,SOUTHERN FLOUNDER,8611,30.6,0
FINAL,2001,SEPTEMBER/OCTOBER,NORTH CAROLINA,SOUTHERN FLOUNDER,84771,22.5,0
FINAL,2001,SEPTEMBER/OCTOBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,31978,35.4,0
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,SOUTHERN FLOUNDER,155902,77.2,0
FINAL,2001,NOVEMBER/DECEMBER,GEORGIA,SOUTHERN FLOUNDER,8165,48.7,0
FINAL,2001,NOVEMBER/DECEMBER,NORTH CAROLINA,SOUTHERN FLOUNDER,8747,60.4,0
FINAL,2001,NOVEMBER/DECEMBER,SOUTH CAROLINA,SOUTHERN FLOUNDER,5415,48.4,0
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,SOUTHERN FLOUNDER,45137,58.6,0
FINAL,2002,MARCH/APRIL,FLORIDA,SOUTHERN FLOUNDER,34423,29.8,0
